fitment_id,bike_id,product_id,fitment_year_start,fitment_year_end,verification_status,source_url,source_checked_on,fitment_notes
ktm-350-exc-f-current-2017-2026-fmf-4-1-slip-on-2017-2026,ktm-350-exc-f-current-2017-2026,fmf-4-1-slip-on,2017,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-350-exc-f-current-2017-2026-fmf-factory-4-1-rct-2017-2026,ktm-350-exc-f-current-2017-2026,fmf-factory-4-1-rct,2017,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-350-exc-f-current-2017-2026-fmf-gnarly-pipe-2017-2026,ktm-350-exc-f-current-2017-2026,fmf-gnarly-pipe,2017,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-350-exc-f-current-2017-2026-fmf-megabomb-header-2017-2026,ktm-350-exc-f-current-2017-2026,fmf-megabomb-header,2017,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-350-exc-f-current-2017-2026-fmf-powercore-4-2017-2026,ktm-350-exc-f-current-2017-2026,fmf-powercore-4,2017,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-350-exc-f-current-2017-2026-fmf-q4-2017-2026,ktm-350-exc-f-current-2017-2026,fmf-q4,2017,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-350-exc-f-launch-2012-2016-akrapovic-evolution-line-2012-2016,ktm-350-exc-f-launch-2012-2016,akrapovic-evolution-line,2012,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-350-exc-f-launch-2012-2016-akrapovic-offroad-sx-header-2012-2016,ktm-350-exc-f-launch-2012-2016,akrapovic-offroad-sx-header,2012,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-350-exc-f-launch-2012-2016-fmf-4-1-slip-on-2012-2016,ktm-350-exc-f-launch-2012-2016,fmf-4-1-slip-on,2012,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-350-exc-f-launch-2012-2016-fmf-factory-4-1-rct-2012-2016,ktm-350-exc-f-launch-2012-2016,fmf-factory-4-1-rct,2012,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-350-exc-f-launch-2012-2016-fmf-gnarly-pipe-2012-2016,ktm-350-exc-f-launch-2012-2016,fmf-gnarly-pipe,2012,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-350-exc-f-launch-2012-2016-fmf-megabomb-header-2012-2016,ktm-350-exc-f-launch-2012-2016,fmf-megabomb-header,2012,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-350-exc-f-launch-2012-2016-fmf-powercore-4-2012-2016,ktm-350-exc-f-launch-2012-2016,fmf-powercore-4,2012,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-350-exc-f-launch-2012-2016-fmf-q4-2012-2016,ktm-350-exc-f-launch-2012-2016,fmf-q4,2012,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-390-duke-2017-2017-2023-akrapovic-evolution-line-2017-2023,ktm-390-duke-2017-2017-2023,akrapovic-evolution-line,2017,2023,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-390-duke-2017-2017-2023-akrapovic-racing-line-2017-2023,ktm-390-duke-2017-2017-2023,akrapovic-racing-line,2017,2023,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-390-duke-2017-2017-2023-akrapovic-road-legal-line-2017-2023,ktm-390-duke-2017-2017-2023,akrapovic-road-legal-line,2017,2023,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-390-duke-2017-2017-2023-akrapovic-slip-on-line-2017-2023,ktm-390-duke-2017-2017-2023,akrapovic-slip-on-line,2017,2023,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-390-duke-2017-2017-2023-akrapovic-track-day-link-pipe-2017-2023,ktm-390-duke-2017-2017-2023,akrapovic-track-day-link-pipe,2017,2023,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-390-duke-2017-2017-2023-arrow-pro-race-2017-2023,ktm-390-duke-2017-2017-2023,arrow-pro-race,2017,2023,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-390-duke-2017-2017-2023-arrow-x-kone-2017-2023,ktm-390-duke-2017-2017-2023,arrow-x-kone,2017,2023,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-390-duke-2017-2017-2023-remus-hypercone-2017-2023,ktm-390-duke-2017-2017-2023,remus-hypercone,2017,2023,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-390-duke-2017-2017-2023-remus-nxt-full-2017-2023,ktm-390-duke-2017-2017-2023,remus-nxt-full,2017,2023,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-390-duke-2017-2017-2023-remus-powercone-2017-2023,ktm-390-duke-2017-2017-2023,remus-powercone,2017,2023,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-390-duke-current-2024-2026-akrapovic-evolution-line-2024-2026,ktm-390-duke-current-2024-2026,akrapovic-evolution-line,2024,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-390-duke-current-2024-2026-akrapovic-racing-line-2024-2026,ktm-390-duke-current-2024-2026,akrapovic-racing-line,2024,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-390-duke-current-2024-2026-akrapovic-road-legal-line-2024-2026,ktm-390-duke-current-2024-2026,akrapovic-road-legal-line,2024,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-390-duke-current-2024-2026-akrapovic-slip-on-line-2024-2026,ktm-390-duke-current-2024-2026,akrapovic-slip-on-line,2024,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-390-duke-current-2024-2026-akrapovic-track-day-link-pipe-2024-2026,ktm-390-duke-current-2024-2026,akrapovic-track-day-link-pipe,2024,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-390-duke-current-2024-2026-arrow-race-tech-2024-2026,ktm-390-duke-current-2024-2026,arrow-race-tech,2024,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-390-duke-current-2024-2026-arrow-x-kone-2024-2026,ktm-390-duke-current-2024-2026,arrow-x-kone,2024,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-390-duke-current-2024-2026-remus-hypercone-2024-2026,ktm-390-duke-current-2024-2026,remus-hypercone,2024,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-390-duke-current-2024-2026-remus-nxt-full-2024-2026,ktm-390-duke-current-2024-2026,remus-nxt-full,2024,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-390-duke-current-2024-2026-sc-project-cr-t-2024-2026,ktm-390-duke-current-2024-2026,sc-project-cr-t,2024,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-390-duke-launch-2015-2016-akrapovic-evolution-line-2015-2016,ktm-390-duke-launch-2015-2016,akrapovic-evolution-line,2015,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-390-duke-launch-2015-2016-akrapovic-racing-line-2015-2016,ktm-390-duke-launch-2015-2016,akrapovic-racing-line,2015,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-390-duke-launch-2015-2016-akrapovic-road-legal-line-2015-2016,ktm-390-duke-launch-2015-2016,akrapovic-road-legal-line,2015,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-390-duke-launch-2015-2016-akrapovic-slip-on-line-2015-2016,ktm-390-duke-launch-2015-2016,akrapovic-slip-on-line,2015,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-390-duke-launch-2015-2016-akrapovic-track-day-link-pipe-2015-2016,ktm-390-duke-launch-2015-2016,akrapovic-track-day-link-pipe,2015,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-390-duke-launch-2015-2016-arrow-x-kone-2015-2016,ktm-390-duke-launch-2015-2016,arrow-x-kone,2015,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-390-duke-launch-2015-2016-remus-nxt-full-2015-2016,ktm-390-duke-launch-2015-2016,remus-nxt-full,2015,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-390-duke-launch-2015-2016-sc-project-cr-t-2015-2016,ktm-390-duke-launch-2015-2016,sc-project-cr-t,2015,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-390-duke-launch-2015-2016-sc-project-sc1-m-2015-2016,ktm-390-duke-launch-2015-2016,sc-project-sc1-m,2015,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-390-duke-launch-2015-2016-sc-project-sc1-r-2015-2016,ktm-390-duke-launch-2015-2016,sc-project-sc1-r,2015,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-450-sx-f-current-2013-2026-akrapovic-evolution-line-2013-2026,ktm-450-sx-f-current-2013-2026,akrapovic-evolution-line,2013,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-450-sx-f-current-2013-2026-akrapovic-offroad-sx-header-2013-2026,ktm-450-sx-f-current-2013-2026,akrapovic-offroad-sx-header,2013,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-450-sx-f-current-2013-2026-fmf-4-1-slip-on-2013-2026,ktm-450-sx-f-current-2013-2026,fmf-4-1-slip-on,2013,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-450-sx-f-current-2013-2026-fmf-factory-4-1-rct-2013-2026,ktm-450-sx-f-current-2013-2026,fmf-factory-4-1-rct,2013,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-450-sx-f-current-2013-2026-fmf-gnarly-pipe-2013-2026,ktm-450-sx-f-current-2013-2026,fmf-gnarly-pipe,2013,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-450-sx-f-current-2013-2026-fmf-megabomb-header-2013-2026,ktm-450-sx-f-current-2013-2026,fmf-megabomb-header,2013,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-450-sx-f-current-2013-2026-fmf-powercore-4-2013-2026,ktm-450-sx-f-current-2013-2026,fmf-powercore-4,2013,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-450-sx-f-current-2013-2026-fmf-q4-2013-2026,ktm-450-sx-f-current-2013-2026,fmf-q4,2013,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-450-sx-f-rfs-2000-2006-akrapovic-evolution-line-2000-2006,ktm-450-sx-f-rfs-2000-2006,akrapovic-evolution-line,2000,2006,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-450-sx-f-rfs-2000-2006-akrapovic-offroad-sx-header-2000-2006,ktm-450-sx-f-rfs-2000-2006,akrapovic-offroad-sx-header,2000,2006,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-450-sx-f-rfs-2000-2006-fmf-4-1-slip-on-2000-2006,ktm-450-sx-f-rfs-2000-2006,fmf-4-1-slip-on,2000,2006,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-450-sx-f-rfs-2000-2006-fmf-factory-4-1-rct-2000-2006,ktm-450-sx-f-rfs-2000-2006,fmf-factory-4-1-rct,2000,2006,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-450-sx-f-rfs-2000-2006-fmf-gnarly-pipe-2000-2006,ktm-450-sx-f-rfs-2000-2006,fmf-gnarly-pipe,2000,2006,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-450-sx-f-rfs-2000-2006-fmf-megabomb-header-2000-2006,ktm-450-sx-f-rfs-2000-2006,fmf-megabomb-header,2000,2006,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-450-sx-f-rfs-2000-2006-fmf-powercore-4-2000-2006,ktm-450-sx-f-rfs-2000-2006,fmf-powercore-4,2000,2006,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-450-sx-f-rfs-2000-2006-fmf-q4-2000-2006,ktm-450-sx-f-rfs-2000-2006,fmf-q4,2000,2006,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-450-sx-f-xc4-2007-2012-akrapovic-evolution-line-2007-2012,ktm-450-sx-f-xc4-2007-2012,akrapovic-evolution-line,2007,2012,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-450-sx-f-xc4-2007-2012-akrapovic-offroad-sx-header-2007-2012,ktm-450-sx-f-xc4-2007-2012,akrapovic-offroad-sx-header,2007,2012,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-450-sx-f-xc4-2007-2012-fmf-4-1-slip-on-2007-2012,ktm-450-sx-f-xc4-2007-2012,fmf-4-1-slip-on,2007,2012,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-450-sx-f-xc4-2007-2012-fmf-factory-4-1-rct-2007-2012,ktm-450-sx-f-xc4-2007-2012,fmf-factory-4-1-rct,2007,2012,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-450-sx-f-xc4-2007-2012-fmf-gnarly-pipe-2007-2012,ktm-450-sx-f-xc4-2007-2012,fmf-gnarly-pipe,2007,2012,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-450-sx-f-xc4-2007-2012-fmf-megabomb-header-2007-2012,ktm-450-sx-f-xc4-2007-2012,fmf-megabomb-header,2007,2012,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-450-sx-f-xc4-2007-2012-fmf-powercore-4-2007-2012,ktm-450-sx-f-xc4-2007-2012,fmf-powercore-4,2007,2012,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-450-sx-f-xc4-2007-2012-fmf-q4-2007-2012,ktm-450-sx-f-xc4-2007-2012,fmf-q4,2007,2012,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-500-exc-f-current-2017-2026-akrapovic-evolution-line-2017-2026,ktm-500-exc-f-current-2017-2026,akrapovic-evolution-line,2017,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-500-exc-f-current-2017-2026-akrapovic-offroad-sx-header-2017-2026,ktm-500-exc-f-current-2017-2026,akrapovic-offroad-sx-header,2017,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-500-exc-f-current-2017-2026-fmf-4-1-slip-on-2017-2026,ktm-500-exc-f-current-2017-2026,fmf-4-1-slip-on,2017,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-500-exc-f-current-2017-2026-fmf-factory-4-1-rct-2017-2026,ktm-500-exc-f-current-2017-2026,fmf-factory-4-1-rct,2017,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-500-exc-f-current-2017-2026-fmf-gnarly-pipe-2017-2026,ktm-500-exc-f-current-2017-2026,fmf-gnarly-pipe,2017,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-500-exc-f-current-2017-2026-fmf-megabomb-header-2017-2026,ktm-500-exc-f-current-2017-2026,fmf-megabomb-header,2017,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-500-exc-f-current-2017-2026-fmf-powercore-4-2017-2026,ktm-500-exc-f-current-2017-2026,fmf-powercore-4,2017,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-500-exc-f-current-2017-2026-fmf-q4-2017-2026,ktm-500-exc-f-current-2017-2026,fmf-q4,2017,2026,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-500-exc-f-launch-2012-2016-akrapovic-evolution-line-2012-2016,ktm-500-exc-f-launch-2012-2016,akrapovic-evolution-line,2012,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-500-exc-f-launch-2012-2016-akrapovic-offroad-sx-header-2012-2016,ktm-500-exc-f-launch-2012-2016,akrapovic-offroad-sx-header,2012,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-500-exc-f-launch-2012-2016-fmf-4-1-slip-on-2012-2016,ktm-500-exc-f-launch-2012-2016,fmf-4-1-slip-on,2012,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-500-exc-f-launch-2012-2016-fmf-factory-4-1-rct-2012-2016,ktm-500-exc-f-launch-2012-2016,fmf-factory-4-1-rct,2012,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-500-exc-f-launch-2012-2016-fmf-gnarly-pipe-2012-2016,ktm-500-exc-f-launch-2012-2016,fmf-gnarly-pipe,2012,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-500-exc-f-launch-2012-2016-fmf-megabomb-header-2012-2016,ktm-500-exc-f-launch-2012-2016,fmf-megabomb-header,2012,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-500-exc-f-launch-2012-2016-fmf-powercore-4-2012-2016,ktm-500-exc-f-launch-2012-2016,fmf-powercore-4,2012,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
ktm-500-exc-f-launch-2012-2016-fmf-q4-2012-2016,ktm-500-exc-f-launch-2012-2016,fmf-q4,2012,2016,candidate,,,Rule-based candidate fitment. Verify exact part number before purchase.
